Year,ISO_Code,Countries,Economic.Freedom.Summary.Index,Size.of.Government,Legal.System...Property.Rights,Sound.Money,Freedom.to.trade.internationally,Regulation
1975,SVN,Slovenia,NA,NA,NA,NA,NA,NA
1975,SWE,Sweden,5.34,2.69,4.42,7.42,6.89,5.3
1975,SWZ,Swaziland,NA,NA,NA,NA,NA,NA
1975,SYC,Seychelles,NA,NA,NA,NA,NA,NA
1975,SYR,Syria,4.88,4.44,NA,7.66,4.71,2.72
1975,TCD,Chad,NA,NA,NA,6.4,4.49,NA
1975,TGO,Togo,NA,2.02,NA,5.2,4.93,NA
1975,THA,Thailand,5.83,6.99,4.64,6.29,5.19,6.05
1975,TJK,Tajikistan,NA,NA,NA,NA,NA,NA
1975,TLS,Timor-Leste,NA,NA,NA,NA,NA,NA
1975,TTO,Trinidad & Tob.,4.33,3.59,NA,4.11,3.22,6.41
1975,TUN,Tunisia,4.6,5.19,3.33,6.05,3.56,4.88
1975,TUR,Turkey,3.89,4.66,2.78,4.79,2.76,4.47
1975,TWN,Taiwan,5.62,5.1,5.29,7.3,5.93,4.48
1975,TZA,Tanzania,3.46,4.55,NA,4.89,1.71,2.69
1975,UGA,Uganda,NA,NA,NA,3.1,0.0,5.44
1975,UKR,Ukraine,NA,NA,NA,NA,NA,NA
1975,URY,Uruguay,NA,6.7,NA,2.62,8.58,NA
1975,USA,United States,7.88,5.09,7.91,9.26,8.82,8.3
1975,VEN,Venezuela,6.22,7.43,2.78,7.12,8.51,5.24
1975,VNM,Vietnam,NA,NA,NA,NA,NA,NA
1975,YEM,"Yemen, Rep.",NA,NA,NA,NA,NA,NA
1975,ZAF,South Africa,5.79,4.56,5.62,6.22,6.49,6.08
1975,ZMB,Zambia,4.11,2.5,NA,5.15,3.42,5.38
1975,ZWE,Zimbabwe,NA,5.56,NA,5.68,NA,NA
1970,AGO,Angola,NA,NA,NA,NA,NA,NA
1970,ALB,Albania,NA,NA,NA,NA,NA,NA
1970,ARE,Unit. Arab Em.,NA,NA,NA,NA,NA,NA
1970,ARG,Argentina,5.72,5.96,3.76,7.87,NA,5.31
1970,ARM,Armenia,NA,NA,NA,NA,NA,NA
1970,AUS,Australia,6.93,5.08,8.03,9.62,6.51,5.39
1970,AUT,Austria,6.51,5.76,NA,8.38,6.76,5.16
1970,AZE,Azerbaijan,NA,NA,NA,NA,NA,NA
1970,BDI,Burundi,NA,4.39,NA,8.85,NA,NA
1970,BEL,Belgium,7.81,5.43,8.35,9.64,9.91,5.7
1970,BEN,Benin,NA,4.37,NA,6.77,NA,NA
1970,BFA,Burkina Faso,NA,NA,NA,NA,NA,NA
1970,BGD,Bangladesh,NA,NA,NA,8.46,NA,NA
1970,BGR,Bulgaria,NA,NA,NA,NA,NA,NA
1970,BHR,Bahrain,NA,NA,NA,9.0,NA,NA
1970,BHS,Bahamas,NA,NA,NA,9.03,3.98,NA
1970,BIH,Bosnia and Herzegovina,NA,NA,NA,NA,NA,NA
1970,BLZ,Belize,NA,NA,NA,8.74,NA,NA
1970,BOL,Bolivia,NA,5.94,NA,9.49,2.27,NA
1970,BRA,Brazil,5.56,6.13,6.16,5.99,4.27,5.24
1970,BRB,Barbados,NA,8.11,NA,9.09,NA,NA
1970,BRN,Brunei Darussalam,NA,NA,NA,NA,NA,NA
1970,BTN,Bhutan,NA,NA,NA,NA,NA,NA
1970,BWA,Botswana,NA,6.44,NA,9.64,NA,NA
1970,CAF,Central Afr. Rep.,NA,2.66,NA,6.28,NA,NA
1970,CAN,Canada,8.0,4.89,8.35,9.69,8.8,8.26
1970,CHE,Switzerland,7.87,NA,8.35,9.59,6.47,7.07
1970,CHL,Chile,3.61,5.05,1.15,5.98,2.27,NA
1970,CHN,China,NA,NA,NA,5.82,NA,3.23
1970,CIV,Cote d'Ivoire,NA,5.07,NA,6.92,NA,NA
1970,CMR,Cameroon,NA,4.75,NA,5.92,NA,NA
1970,COD,"Congo, Dem. R.",4.26,3.6,NA,6.57,2.73,4.13
1970,COG,"Congo, Rep. Of",NA,7.82,NA,6.57,4.83,NA
1970,COL,Colombia,4.85,6.22,2.82,6.25,4.13,NA
1970,CPV,Cape Verde,NA,NA,NA,NA,NA,NA
1970,CRI,Costa Rica,NA,7.76,NA,9.21,7.42,NA
1970,CYP,Cyprus,NA,9.54,NA,4.76,5.33,NA
1970,CZE,Czech Rep.,NA,NA,NA,NA,NA,NA
1970,DEU,Germany,7.4,4.43,8.35,9.47,9.22,5.55
1970,DNK,Denmark,7.39,NA,8.24,6.84,7.91,6.55
1970,DOM,Dominican Rep.,NA,7.83,NA,6.97,2.53,NA
1970,DZA,Algeria,NA,6.27,3.76,6.53,NA,NA
1970,ECU,Ecuador,4.26,5.0,2.82,6.54,2.67,NA
1970,EGY,Egypt,NA,2.85,1.15,7.15,NA,NA
1970,ESP,Spain,6.67,8.2,7.09,6.92,5.44,5.69
1970,EST,Estonia,NA,NA,NA,NA,NA,NA
1970,ETH,Ethiopia,NA,NA,NA,NA,NA,NA
1970,FIN,Finland,7.12,6.39,7.09,7.99,7.0,7.1
1970,FJI,Fiji,NA,5.28,NA,8.75,4.7,NA
1970,FRA,France,6.59,5.45,7.41,7.04,7.11,5.95
1970,GAB,Gabon,NA,3.75,NA,7.06,4.47,NA
1970,GBR,United Kingdom,5.94,3.56,8.03,5.99,4.69,7.41
1970,GEO,Georgia,NA,NA,NA,NA,NA,NA
1970,GHA,Ghana,NA,4.73,NA,6.67,0.0,NA
1970,GIN,Guinea,NA,NA,NA,NA,NA,NA
1970,GMB,"Gambia, The",NA,NA,NA,NA,NA,NA
1970,GNB,Guinea-Bissau,NA,NA,NA,NA,NA,NA
1970,GRC,Greece,6.47,8.04,5.53,8.35,6.16,4.25
1970,GTM,Guatemala,6.69,9.0,NA,6.99,5.38,5.41
1970,GUY,Guyana,NA,NA,NA,9.36,4.66,NA
1970,HKG,Hong Kong,8.34,9.62,7.72,8.85,8.33,7.16
1970,HND,Honduras,NA,7.26,NA,9.49,3.91,NA
1970,HRV,Croatia,NA,NA,NA,NA,NA,NA
1970,HTI,Haiti,NA,8.37,NA,9.17,NA,NA
1970,HUN,Hungary,NA,3.67,NA,6.1,NA,NA
1970,IDN,Indonesia,4.56,6.81,4.38,4.32,4.0,3.31
1970,IND,India,5.19,4.23,4.07,6.75,NA,5.73
1970,IRL,Ireland,6.75,6.48,8.35,6.64,6.8,5.49
1970,IRN,Iran,6.03,5.48,4.69,8.47,5.47,NA
1970,ISL,Iceland,5.95,6.84,7.09,5.74,4.11,NA
1970,ISR,Israel,4.81,4.0,6.47,6.37,3.36,3.87
1970,ITA,Italy,6.44,6.14,6.16,6.42,8.16,5.33
1970,JAM,Jamaica,NA,3.67,NA,8.86,NA,NA
1970,JOR,Jordan,NA,NA,NA,4.41,NA,5.37
1970,JPN,Japan,7.68,9.27,8.03,6.93,6.64,7.53
1970,KAZ,Kazakhstan,NA,NA,NA,NA,NA,NA
1970,KEN,Kenya,5.11,4.8,4.69,5.9,3.36,6.82
1970,KGZ,Kyrgyz Republic,NA,NA,NA,NA,NA,NA
1970,KHM,Cambodia,NA,NA,NA,NA,NA,NA
1970,KOR,"Korea, South",6.0,8.11,5.84,5.28,4.78,NA
1970,KWT,Kuwait,NA,NA,NA,9.86,NA,NA
1970,LAO,Laos,NA,NA,NA,NA,NA,NA
1970,LBN,Lebanon,NA,NA,NA,NA,NA,NA
1970,LBR,Liberia,NA,NA,NA,NA,NA,NA
1970,LBY,Libya,NA,NA,NA,NA,NA,NA
1970,LKA,Sri Lanka,NA,6.55,NA,6.83,0.08,NA
1970,LSO,Lesotho,NA,NA,NA,NA,NA,NA
1970,LTU,Lithuania,NA,NA,NA,NA,NA,NA
1970,LUX,Luxembourg,8.01,6.52,8.35,8.34,9.96,6.9
1970,LVA,Latvia,NA,NA,NA,NA,NA,NA
1970,MAR,Morocco,5.0,4.81,3.76,6.95,4.49,NA
1970,MDA,Moldova,NA,NA,NA,NA,NA,NA
1970,MDG,Madagascar,5.43,5.53,NA,8.92,3.2,4.07
1970,MEX,Mexico,6.78,7.63,4.69,9.18,5.6,NA
1970,MKD,Macedonia,NA,NA,NA,NA,NA,NA
1970,MLI,Mali,NA,9.26,NA,6.2,NA,NA
1970,MLT,Malta,NA,5.47,NA,9.26,5.44,NA
1970,MMR,Myanmar,NA,NA,NA,6.55,0.8,3.3
1970,MNE,Montenegro,NA,NA,NA,NA,NA,NA
1970,MNG,Mongolia,NA,NA,NA,NA,NA,NA
1970,MOZ,Mozambique,NA,NA,NA,NA,NA,NA
1970,MRT,Mauritania,NA,NA,NA,NA,NA,NA
1970,MUS,Mauritius,NA,6.85,NA,9.62,2.53,NA
1970,MWI,Malawi,NA,8.0,NA,6.43,5.13,NA
1970,MYS,Malaysia,6.38,5.87,5.84,7.12,6.49,6.6
1970,NAM,Namibia,NA,NA,NA,NA,NA,NA
1970,NER,Niger,NA,6.57,NA,6.45,NA,NA
1970,NGA,Nigeria,4.31,9.65,3.13,2.61,1.87,NA
1970,NIC,Nicaragua,NA,6.27,NA,9.39,6.07,NA
1970,NLD,Netherlands,7.1,4.95,8.35,9.48,6.96,5.77
1970,NOR,Norway,6.19,4.42,7.72,6.25,6.31,6.26
1970,NPL,Nepal,NA,NA,NA,6.23,0.2,NA
1970,NZL,New Zealand,6.62,5.37,8.03,6.18,7.0,6.5
1970,OMN,Oman,NA,3.11,NA,8.16,NA,NA
1970,PAK,Pakistan,4.5,6.83,2.19,6.98,0.78,5.71
1970,PAN,Panama,NA,NA,NA,9.71,8.29,NA
1970,PER,Peru,4.67,7.65,1.36,5.94,3.76,NA
1970,PHL,Philippines,5.43,8.72,4.69,6.75,1.58,NA
1970,PNG,Pap. New Guinea,NA,NA,NA,9.16,NA,NA
1970,POL,Poland,NA,NA,NA,NA,NA,NA
1970,PRT,Portugal,5.82,3.98,7.09,7.15,6.62,4.26
1970,PRY,Paraguay,NA,8.14,NA,9.47,4.96,NA
1970,QAT,Qatar,NA,NA,NA,NA,NA,NA
1970,ROU,Romania,NA,NA,NA,NA,NA,2.47
1970,RUS,Russia,NA,NA,NA,NA,NA,NA
1970,RWA,Rwanda,NA,4.55,NA,6.08,NA,NA
1970,SAU,Saudi Arabia,NA,NA,NA,NA,NA,NA
1970,SEN,Senegal,NA,5.68,NA,6.97,3.78,NA
1970,SGP,Singapore,7.08,7.25,7.72,7.32,7.98,5.14
1970,SLE,Sierra Leone,NA,NA,NA,9.29,NA,NA
1970,SLV,El Salvador,NA,9.06,NA,6.97,4.04,NA
1970,SRB,Serbia,NA,NA,NA,NA,NA,NA
1970,SUR,Suriname,NA,NA,NA,NA,NA,NA
1970,SVK,Slovak Rep,NA,NA,NA,NA,NA,NA
1970,SVN,Slovenia,NA,NA,NA,NA,NA,NA
1970,SWE,Sweden,5.31,1.74,6.47,6.13,6.06,6.16
1970,SWZ,Swaziland,NA,NA,NA,NA,NA,NA
1970,SYC,Seychelles,NA,NA,NA,NA,NA,NA
1970,SYR,Syria,4.61,5.25,NA,6.62,3.47,3.1
1970,TCD,Chad,NA,NA,NA,6.9,NA,NA
1970,TGO,Togo,NA,2.75,NA,6.89,NA,NA
1970,THA,Thailand,6.2,7.89,5.84,6.71,5.47,5.09
1970,TJK,Tajikistan,NA,NA,NA,NA,NA,NA
1970,TLS,Timor-Leste,NA,NA,NA,NA,NA,NA
1970,TTO,Trinidad & Tob.,NA,4.25,NA,9.12,NA,NA
1970,TUN,Tunisia,4.57,4.89,3.76,6.88,2.51,4.8
1970,TUR,Turkey,3.65,6.09,4.38,4.11,0.0,NA
1970,TWN,Taiwan,6.43,5.52,7.72,9.48,5.71,3.71
1970,TZA,Tanzania,4.36,4.0,NA,6.22,3.2,4.02
1970,UGA,Uganda,NA,NA,NA,0.84,NA,NA
1970,UKR,Ukraine,NA,NA,NA,NA,NA,NA
1970,URY,Uruguay,NA,6.72,NA,5.48,8.09,NA
1970,USA,United States,7.77,5.27,8.35,9.59,8.8,6.84
1970,VEN,Venezuela,7.18,7.81,4.38,9.71,8.69,5.31
1970,VNM,Vietnam,NA,NA,NA,NA,NA,NA
1970,YEM,"Yemen, Rep.",NA,NA,NA,NA,NA,NA
1970,ZAF,South Africa,6.65,6.07,7.41,7.16,6.56,6.07
1970,ZMB,Zambia,NA,4.18,NA,5.13,NA,NA
1970,ZWE,Zimbabwe,NA,4.9,NA,5.04,NA,NA
